Exited,CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,BalanceSalaryRatio,TenureByAge,CreditScoreGivenAge,HasCrCard,IsActiveMember,Geography_Spain,Geography_France,Geography_Germany,Gender_Female,Gender_Male
1,0.812,0.3108108108108108,0.6,0.5940655825638211,0.0,0.2517843081531633,0.002229109450961959,0.2634146341463414,0.3231338884385822,-1,1,-1,-1,1,-1,1
1,0.252,0.25675675675675674,0.4,0.0,0.0,0.27856477568229415,0.0,0.1945945945945946,0.19051604474565204,1,1,-1,1,-1,-1,1
1,0.82,0.2702702702702703,0.6,0.649222678418955,0.0,0.4552655968479819,0.0013483461095656192,0.28421052631578947,0.3602719033232628,1,-1,-1,1,-1,-1,1
0,0.364,0.2702702702702703,0.9,0.0,0.3333333333333333,0.152543833763685,0.0,0.42631578947368415,0.2175226586102719,-1,-1,-1,1,-1,-1,1
0,0.444,0.16216216216216217,0.6,0.0,0.0,0.8751030065120274,0.0,0.36,0.33806646525679757,-1,1,-1,1,-1,1,-1
1,0.904,0.28378378378378377,0.7,0.4788635895952815,0.3333333333333333,0.29717970883892797,0.0015227788830664529,0.32307692307692304,0.3736927724843133,-1,1,-1,1,-1,1,-1
0,0.566,0.14864864864864866,0.6,0.4679682894357626,0.0,0.15131818570871655,0.002918342045247026,0.37241379310344824,0.40375299510365664,-1,-1,-1,-1,1,-1,1
0,0.618,0.24324324324324326,0.4,0.5284174144171445,0.3333333333333333,0.4213599525888657,0.0011856645967084907,0.19999999999999998,0.31995845921450156,1,-1,-1,-1,1,-1,1
0,0.482,0.36486486486486486,0.5,0.0,0.3333333333333333,0.7773933290749221,0.0,0.19999999999999998,0.19690332326283985,1,1,-1,1,-1,-1,1
0,0.856,0.21621621621621623,0.5,0.5542651201529673,0.3333333333333333,0.33946189042943503,0.0015433079891044687,0.2647058823529412,0.4288475208814644,-1,-1,-1,1,-1,-1,1
0,0.314,0.14864864864864866,0.4,0.3561185738799367,0.3333333333333333,0.9031237292236746,0.00037302066842715244,0.2482758620689655,0.30038285238045626,-1,-1,-1,1,-1,1,-1
0,0.48,0.2972972972972973,0.2,0.4688813294672749,0.3333333333333333,0.4607647301500767,0.0009621911851875835,0.09,0.23536631419939577,-1,-1,-1,-1,1,1,-1
0,0.83,0.24324324324324326,0.8,0.3679204572661354,0.3333333333333333,0.3643502346970204,0.0009545535317488855,0.39999999999999997,0.39001132930513593,1,1,-1,-1,1,-1,1
0,0.782,0.22972972972972974,0.1,0.0,0.3333333333333333,0.18242641496918421,0.0,0.05142857142857143,0.3881419939577039,1,-1,-1,1,-1,1,-1
0,0.51,0.13513513513513514,0.6,0.0,0.3333333333333333,0.7974813810398783,0.0,0.3857142857142857,0.3985083081570997,-1,-1,-1,1,-1,1,-1
0,0.216,0.22972972972972974,0.5,0.6635860799099746,0.0,0.6763183595435391,0.0009280235457689547,0.2571428571428571,0.19577039274924468,1,-1,1,-1,-1,1,-1
0,0.392,0.32432432432432434,0.9,0.3441710138168051,0.3333333333333333,0.2865901416596228,0.001134835552887499,0.3857142857142857,0.1937311178247734,1,-1,-1,-1,1,1,-1
1,0.48,0.5675675675675675,0.6,0.5888914897678177,0.0,0.44079493588896695,0.001263156389602648,0.18,0.11839123867069488,1,-1,-1,1,-1,1,-1
0,0.51,0.14864864864864866,0.3,0.4655508537350763,0.0,0.02002317030595079,0.021521477341380744,0.18620689655172412,0.3807818522762788,-1,-1,1,-1,-1,1,-1
0,0.634,0.28378378378378377,0.4,0.3338620473356334,0.3333333333333333,0.5916310363641938,0.000533688227449567,0.1846153846153846,0.29133743899604925,1,-1,-1,-1,1,1,-1
0,0.734,0.20270270270270271,0.1,0.3950079093866358,0.0,0.9723602631904238,0.0003843080959532587,0.05454545454545454,0.4013663828618511,-1,-1,1,-1,-1,-1,1
0,0.754,0.3918918918918919,0.7,0.0,0.3333333333333333,0.9665480271098282,0.0,0.2680851063829787,0.2524506652953654,1,-1,-1,1,-1,-1,1
0,0.4,0.21621621621621623,0.8,0.48768605611943877,0.0,0.5823115389154138,0.000792047399252482,0.4235294117647059,0.2693042473787098,-1,-1,-1,1,-1,-1,1
0,0.236,0.3783783783783784,0.7,0.3644657079693193,0.0,0.054367078415913046,0.0062927200666853126,0.2739130434782609,0.1264941547353212,1,-1,-1,1,-1,-1,1
0,0.762,0.25675675675675674,0.8,0.0,0.3333333333333333,0.8516569660165678,0.0,0.3891891891891892,0.3544847717808443,1,1,-1,1,-1,-1,1
0,0.24,0.40540540540540543,0.6,0.5602916706141525,0.0,0.5846901995828865,0.0009062665439988483,0.22499999999999998,0.11739992447129909,1,1,1,-1,-1,1,-1
0,0.802,0.21621621621621623,0.9,0.43249930679025894,0.3333333333333333,0.13510467432583728,0.0030197516833708983,0.4764705882352941,0.4099542384929803,1,1,-1,-1,1,-1,1
0,0.358,0.17567567567567569,0.6,0.6070614168485698,0.0,0.06485254479923479,0.008798342732460168,0.34838709677419355,0.2904322190819609,1,-1,-1,1,-1,1,-1
0,0.842,0.12162162162162163,0.2,0.0,0.3333333333333333,0.9976731646206766,0.0,0.13333333333333333,0.5638217522658611,1,1,-1,1,-1,-1,1
1,0.426,0.1891891891891892,0.0,0.5911806263650712,0.0,0.9580384748738145,0.000583761138059424,0.0,0.3030235083081571,1,-1,-1,1,-1,1,-1
0,0.578,0.12162162162162163,0.8,0.0,0.3333333333333333,0.9612554445941898,0.0,0.5333333333333333,0.44750755287009064,1,-1,-1,1,-1,-1,1
0,0.67,0.17567567567567569,0.7,0.48804401021944804,0.3333333333333333,0.9038384279609234,0.0005108035184447335,0.4064516129032258,0.41015739206705,1,1,1,-1,-1,-1,1
0,0.712,0.17567567567567569,0.1,0.46640482595941646,0.3333333333333333,0.27187996382835006,0.001620947087086073,0.058064516129032254,0.42627424227658123,1,-1,-1,-1,1,-1,1
0,0.282,0.013513513513513514,0.2,0.5016387330808297,0.0,0.6483184970106163,0.0007318179668885167,0.1894736842105263,0.49926458896485926,-1,-1,-1,-1,1,-1,1
0,0.588,0.20270270270270271,0.8,0.0,0.3333333333333333,0.776399344059934,0.0,0.43636363636363634,0.34873661082120294,1,1,-1,1,-1,-1,1
1,0.964,0.581081081081081,0.2,0.0,0.0,0.6388846937863331,0.0,0.05901639344262295,0.2089421029171413,-1,1,-1,1,-1,-1,1
0,0.712,0.35135135135135137,0.2,0.741066542196475,0.3333333333333333,0.3267761504225987,0.002143436325398554,0.08181818181818182,0.266187173853337,1,-1,-1,-1,1,1,-1
1,0.278,0.44594594594594594,0.3,0.0,0.3333333333333333,0.8704657937840768,0.0,0.10588235294117647,0.11255997867424916,-1,1,-1,1,-1,1,-1
0,0.694,0.22972972972972974,0.5,0.5304454888436975,0.0,0.3235655838266282,0.0015494452608265897,0.2571428571428571,0.35823262839879155,1,-1,-1,1,-1,-1,1
0,0.476,0.3108108108108108,0.6,0.42294686260863923,0.3333333333333333,0.9938676577235861,0.0004025895955335215,0.2634146341463414,0.2256465993662958,1,-1,-1,-1,1,-1,1
0,0.428,0.16216216216216217,0.0,0.4023740475664841,0.3333333333333333,0.6707526937769284,0.0005673852508656163,0.0,0.33172205438066465,-1,-1,-1,-1,1,1,-1
1,0.612,0.4189189189189189,0.9,0.38698130384332535,0.0,0.37358804228523307,0.0009792096542252224,0.3306122448979592,0.20295640914976262,1,-1,-1,-1,1,1,-1
0,0.558,0.17567567567567569,0.6,0.5296036729494433,0.0,0.6541794068415683,0.000765697518833115,0.34838709677419355,0.36717912484163334,1,1,1,-1,-1,-1,1
0,0.57,0.40540540540540543,0.4,0.32505982807601286,0.3333333333333333,0.9595897318096365,0.0003204615851417921,0.15,0.19918334592145018,1,-1,-1,-1,1,1,-1
0,0.568,0.14864864864864866,0.8,0.5182829809505525,0.3333333333333333,0.3489676787788601,0.0014038590478420425,0.496551724137931,0.40457339306177725,-1,1,-1,-1,1,1,-1
0,0.4,0.40540540540540543,0.6,0.0,0.3333333333333333,0.9593691741885453,0.0,0.22499999999999998,0.15705249244712993,1,1,-1,1,-1,1,-1
0,0.368,0.2702702702702703,0.3,0.0,0.0,0.7195921249773826,0.0,0.14210526315789473,0.21877484496740343,-1,-1,-1,1,-1,-1,1
0,0.222,0.22972972972972974,0.8,0.0,0.0,0.6613521067604938,0.0,0.4114285714285714,0.197809667673716,1,-1,1,-1,-1,1,-1
0,0.602,0.3108108108108108,0.4,0.5318198715661805,0.0,0.7564361530208665,0.0006650216953742451,0.17560975609756097,0.2622043327684032,-1,1,-1,-1,1,1,-1
0,0.714,0.47297297297297297,0.6,0.4370837179350389,0.0,0.2602288786813525,0.001586938056142239,0.20377358490566036,0.20181126375192388,1,1,1,-1,-1,1,-1
0,0.342,0.2702702702702703,0.6,0.0,0.3333333333333333,0.25694532647205204,0.0,0.28421052631578947,0.2106356336460487,1,-1,-1,1,-1,-1,1
1,0.696,0.4594594594594595,0.1,0.43008199066003255,0.0,0.8443936218677904,0.0004818110705194877,0.03461538461538462,0.20379676969556124,1,-1,-1,-1,1,1,-1
0,0.428,0.32432432432432434,0.7,0.3978685130683936,0.0,0.18324606491737644,0.002049936982363365,0.3,0.20392749244712996,1,1,-1,1,-1,-1,1
1,0.892,0.5135135135135135,0.6,0.3755753182497324,0.0,0.6056681857912568,0.0005864641387728804,0.19285714285714284,0.22262084592145015,-1,-1,1,-1,-1,-1,1
0,0.616,0.17567567567567569,0.5,0.3988955834617952,0.0,0.2487204131255846,0.0015151788599388006,0.29032258064516125,0.3894357275119384,-1,1,-1,1,-1,-1,1
0,0.37,0.12162162162162163,0.6,0.0,0.3333333333333333,0.24854882940130638,0.0,0.39999999999999997,0.35586606243705937,-1,1,-1,1,-1,1,-1
0,0.514,0.24324324324324326,0.4,0.3916582226672192,0.0,0.23174452974328824,0.001596453740950973,0.19999999999999998,0.28559290030211476,1,1,1,-1,-1,1,-1
0,1.0,0.02702702702702703,0.7,0.0,0.3333333333333333,0.15606965418776092,0.0,0.6299999999999999,0.8955815709969789,1,-1,-1,1,-1,-1,1
0,0.594,0.20270270270270271,0.4,0.0,0.0,0.7615364417067307,0.0,0.21818181818181817,0.3508994781653392,1,-1,-1,1,-1,1,-1
0,0.888,0.20270270270270271,0.8,0.0,0.3333333333333333,0.4564724857494214,0.0,0.43636363636363634,0.45687997802801433,-1,-1,1,-1,-1,-1,1
0,0.696,0.3918918918918919,0.5,0.6228238325768044,0.3333333333333333,0.004830306948275412,0.11162496264338183,0.19148936170212766,0.23777077842771746,-1,-1,-1,1,-1,-1,1
0,0.58,0.5945945945945946,0.3,0.0,0.0,0.5081149346823782,0.0,0.08709677419354839,0.1300311860442452,1,1,1,-1,-1,-1,1
0,0.748,0.1891891891891892,0.6,0.0,0.3333333333333333,0.7500495866958282,0.0,0.33749999999999997,0.42272469788519634,1,1,-1,1,-1,1,-1
0,0.534,0.35135135135135137,0.9,0.1959245285605801,0.3333333333333333,0.2661503680721008,0.0006955514774132296,0.36818181818181817,0.21806337544630597,1,-1,-1,-1,1,-1,1
1,0.33,0.40540540540540543,0.5,0.5156991828833771,0.0,0.7396901317998117,0.0006594536794366387,0.1875,0.13970449395770393,-1,1,-1,1,-1,-1,1
0,0.566,0.32432432432432434,1.0,0.0,0.0,0.39678411080686815,0.0,0.42857142857142855,0.24301359516616317,-1,1,1,-1,-1,-1,1
0,0.618,0.24324324324324326,0.2,0.30367102435893395,0.3333333333333333,0.7452439918058017,0.000385429115717564,0.09999999999999999,0.31995845921450156,1,1,-1,-1,1,-1,1
0,0.538,0.17567567567567569,0.2,0.22366172655997502,0.3333333333333333,0.010464456131369301,0.019394073584207482,0.11612903225806451,0.35950443426566614,-1,-1,-1,-1,1,1,-1
0,0.658,0.24324324324324326,0.3,0.0,0.3333333333333333,0.010771956176016085,0.0,0.15,0.33317598187311176,1,1,-1,1,-1,1,-1
0,0.916,0.6621621621621622,1.0,0.49652490379659725,0.0,0.8494361323607854,0.000552945262926047,0.2686567164179104,0.17135996753393154,-1,1,1,-1,-1,1,-1
0,0.652,0.1891891891891892,0.5,0.0,0.3333333333333333,0.3770606867621055,0.0,0.28125,0.38703738670694865,1,1,-1,1,-1,1,-1
0,0.77,0.17567567567567569,0.3,0.47652156299794873,0.0,0.3643658423127564,0.001236261457694105,0.17419354838709677,0.4485308449468863,-1,-1,-1,1,-1,-1,1
0,0.516,0.16216216216216217,0.8,0.0,0.3333333333333333,0.6442433085223934,0.0,0.48,0.3666163141993957,1,-1,-1,1,-1,1,-1
0,0.372,0.06756756756756757,0.6,0.3681443728806385,0.3333333333333333,0.6031525082664085,0.0005772565384631318,0.4695652173913043,0.4388874293970839,1,-1,-1,-1,1,-1,1
0,0.754,0.1891891891891892,0.1,0.23623862581018454,0.0,0.22975891086055442,0.0009712473401517848,0.056249999999999994,0.42495515483383683,1,1,-1,1,-1,-1,1
1,0.83,0.33783783783783783,0.4,0.5937181905210996,0.0,0.8693682082171995,0.0006460315321058523,0.16744186046511628,0.3077091969366964,-1,1,-1,-1,1,-1,1
0,0.704,0.36486486486486486,0.9,0.2988846188506258,0.0,0.8550403169226424,0.00033066659131857133,0.36,0.2555891238670695,1,1,-1,1,-1,-1,1
0,0.408,0.6486486486486487,0.8,0.0,0.3333333333333333,0.583572504203426,0.0,0.21818181818181817,0.08414583905520463,1,1,1,-1,-1,-1,1
0,0.686,0.25675675675675674,0.6,0.3822270627887203,0.0,0.1906238649148852,0.0018933067775107793,0.2918918918918919,0.33005021637952153,1,1,-1,-1,1,1,-1
0,0.69,0.25675675675675674,0.2,0.0,0.3333333333333333,0.49825602402692387,0.0,0.0972972972972973,0.33133624561117003,1,1,-1,1,-1,-1,1
1,0.468,0.16216216216216217,0.8,0.4464514257561706,0.0,0.8888435111912857,0.0004751502394439579,0.48,0.34758308157099693,1,-1,-1,-1,1,1,-1
0,0.6,0.40540540540540543,0.7,0.5509497501555313,0.0,0.2876639156076207,0.001809876898502841,0.2625,0.20661820241691845,1,-1,-1,-1,1,1,-1
0,0.776,0.22972972972972974,0.8,0.5073398924639083,0.0,0.07999678443096309,0.005968832431083869,0.4114285714285714,0.3861027190332326,1,-1,1,-1,-1,-1,1
0,0.732,0.2972972972972973,0.3,0.0,0.3333333333333333,0.838139370105643,0.0,0.13499999999999998,0.310309667673716,-1,1,-1,1,-1,1,-1
0,0.478,0.24324324324324326,0.1,0.4021375371968754,0.0,0.3400912975486388,0.0011176510761474177,0.049999999999999996,0.2736971299093655,1,1,-1,1,-1,-1,1
1,0.592,0.527027027027027,0.6,0.35955634417145227,0.0,0.06913973673453962,0.004890129341718993,0.1894736842105263,0.15407854984894262,1,-1,-1,-1,1,1,-1
0,0.402,0.22972972972972974,0.7,0.5170119071053909,0.3333333333333333,0.43444763872531594,0.0011251620263416225,0.36,0.258987915407855,-1,-1,-1,1,-1,-1,1
0,0.676,0.25675675675675674,0.7,0.5506714299817906,0.3333333333333333,0.5694590675520119,0.0009145104737978513,0.34054054054054056,0.32683514330040003,1,1,1,-1,-1,-1,1
0,0.29,0.2702702702702703,0.2,0.2514686739942899,0.0,0.2351129733753585,0.0010103642093325378,0.09473684210526315,0.19435721100333916,1,1,-1,1,-1,1,-1
0,0.584,0.2972972972972973,0.7,0.0,0.3333333333333333,0.05313967950661525,0.0,0.31499999999999995,0.26629531722054384,1,-1,-1,1,-1,1,-1
0,0.528,0.12162162162162163,0.9,0.42413463570009646,0.3333333333333333,0.38724265505353334,0.0010354226658600403,0.6,0.4254783484390735,-1,-1,-1,1,-1,1,-1
0,1.0,0.3783783783783784,0.2,0.6292067428652007,0.0,0.0945263741442637,0.006270141135484839,0.07826086956521738,0.3240673847366347,1,1,-1,1,-1,1,-1
0,0.788,0.24324324324324326,0.2,0.6130155873247182,0.0,0.4358289627423701,0.001329868864926818,0.09999999999999999,0.3761329305135952,1,1,1,-1,-1,-1,1
1,0.998,0.3108108108108108,0.6,0.0,0.3333333333333333,0.8459799959390184,0.0,0.2634146341463414,0.37710006631788373,1,1,-1,1,-1,1,-1
0,0.752,0.08108108108108109,0.6,0.0,0.3333333333333333,0.2733031582760808,0.0,0.44999999999999996,0.6041351963746223,1,1,-1,1,-1,1,-1
0,0.66,0.0945945945945946,0.4,0.4934931947867758,0.0,0.4505812611263666,0.0010355620234361602,0.288,0.5315709969788519,1,1,-1,1,-1,1,-1
0,0.656,0.35135135135135137,0.2,0.39063322482845525,0.3333333333333333,0.1565503387377871,0.0023548820164201924,0.08181818181818182,0.25104710244438344,-1,1,-1,-1,1,1,-1
0,1.0,0.1891891891891892,0.8,0.0,0.3333333333333333,0.2776541313333841,0.0,0.44999999999999996,0.5164038897280967,1,1,-1,1,-1,1,-1
0,0.254,0.40540540540540543,0.8,0.5151493979089279,0.3333333333333333,0.7896216959065175,0.000617118434348653,0.3,0.1208695241691843,1,1,-1,-1,1,-1,1
0,0.368,0.12162162162162163,0.9,0.0,0.3333333333333333,0.8066639116556924,0.0,0.6,0.3549848942598187,1,-1,-1,1,-1,-1,1
0,0.69,0.13513513513513514,0.0,0.3827086128874078,0.0,0.2896534363942886,0.00124858079286225,0.0,0.4749811178247734,1,1,1,-1,-1,-1,1
0,0.284,0.28378378378378377,1.0,0.49652291095559953,0.3333333333333333,0.7428351664194542,0.0006322453357247534,0.46153846153846145,0.1845805252149663,1,-1,-1,-1,1,-1,1
1,0.982,0.4594594594594595,0.3,0.4479230192625221,0.0,0.42734002056303366,0.0009910014596680743,0.10384615384615385,0.2692235068556821,1,-1,-1,-1,1,1,-1
0,0.716,0.20270270270270271,0.8,0.0,0.3333333333333333,0.07582079675777796,0.0,0.43636363636363634,0.3948777808294424,-1,1,-1,1,-1,1,-1
0,0.246,0.2972972972972973,0.8,0.6081204125547548,0.3333333333333333,0.3650961986901508,0.0015745221420208413,0.36,0.16577605740181267,1,-1,-1,-1,1,-1,1
0,0.64,0.24324324324324326,0.2,0.33585923272672186,0.3333333333333333,0.19271713632667062,0.001645602387458849,0.09999999999999999,0.32722809667673713,-1,-1,-1,-1,1,1,-1
0,0.686,0.527027027027027,0.9,0.0,0.3333333333333333,0.6773940344190947,0.0,0.28421052631578947,0.17369613611066942,1,1,1,-1,-1,1,-1
1,0.526,0.5540540540540541,0.8,0.36435414873026734,0.0,0.13944269106110327,0.00246506891539716,0.24406779661016947,0.13163116391008245,-1,-1,-1,-1,1,-1,1
0,0.452,0.3783783783783784,0.4,0.5475049252068838,0.0,0.16688162989130548,0.0030967821140194538,0.15652173913043477,0.1823525548404046,1,1,-1,-1,1,-1,1
0,0.814,0.20270270270270271,0.1,0.4866066138646173,0.0,0.21255881807527982,0.0021621280098707753,0.05454545454545454,0.4302046141170008,1,-1,-1,-1,1,-1,1
0,0.722,0.28378378378378377,0.3,0.6076681970755538,0.0,0.4512997116943212,0.0012731225652061412,0.13846153846153847,0.3181791773181501,1,-1,-1,1,-1,1,-1
0,0.79,0.5540540540540541,0.8,0.0,0.0,0.1802625090913111,0.0,0.24406779661016947,0.1848596958369604,1,1,1,-1,-1,1,-1
0,0.52,0.12162162162162163,0.2,0.0,0.3333333333333333,0.07231873792817205,0.0,0.13333333333333333,0.4219536757301107,1,-1,-1,1,-1,1,-1
1,0.728,0.47297297297297297,0.1,0.3951479263951352,0.0,0.362206638729368,0.0010312537310091204,0.033962264150943396,0.20495354272359348,1,1,-1,-1,1,-1,1
0,0.694,0.40540540540540543,0.2,0.43096764905623636,0.3333333333333333,0.5195250022248356,0.0007844474747348585,0.075,0.22991408610271907,1,1,-1,-1,1,1,-1
0,0.93,0.28378378378378377,0.6,0.0,0.0,0.42559671991948467,0.0,0.27692307692307694,0.38162328607947943,1,1,1,-1,-1,1,-1
0,0.408,0.35135135135135137,0.9,0.541314204504307,0.3333333333333333,0.5752872614192095,0.0008898704716019934,0.36818181818181817,0.18399821477616043,-1,-1,-1,1,-1,1,-1
0,0.652,0.2702702702702703,0.1,0.0,0.3333333333333333,0.17786038697582485,0.0,0.047368421052631574,0.3076800763237399,-1,1,-1,1,-1,-1,1
0,0.122,0.24324324324324326,1.0,0.0,0.0,0.6033157879387246,0.0,0.5,0.15606117824773413,-1,-1,-1,1,-1,1,-1
1,0.67,0.43243243243243246,0.6,0.3756056891465375,0.3333333333333333,0.25299344815302627,0.001402659497148689,0.21599999999999997,0.21038519637462233,1,1,-1,1,-1,1,-1
1,0.84,0.6756756756756757,0.2,0.731592815234265,0.0,0.7977253000601643,0.0008675069792609544,0.052941176470588235,0.1538452994490848,-1,-1,-1,1,-1,1,-1
0,0.602,0.06756756756756757,0.4,0.46088852250728574,0.3333333333333333,0.3517255744940743,0.0012386200292848018,0.31304347826086953,0.5578451333245764,1,-1,1,-1,-1,-1,1
1,0.734,0.24324324324324326,0.2,0.3964667885674219,0.3333333333333333,0.4711531491791419,0.0007956677062113085,0.09999999999999999,0.3582892749244713,1,-1,-1,1,-1,1,-1
0,0.552,0.25675675675675674,0.6,0.43152727866521423,0.0,0.02755279438602066,0.014584790163319561,0.2918918918918919,0.28696823711929453,1,-1,1,-1,-1,1,-1
0,0.368,0.20270270270270271,0.3,0.6027691163372347,0.0,0.9967191491088077,0.0005721159435554352,0.16363636363636364,0.2694314748695414,-1,-1,1,-1,-1,1,-1
0,0.716,0.06756756756756757,0.4,0.28470954083389,0.0,0.5182903998005827,0.000519461794413154,0.31304347826086953,0.6168067778799422,1,-1,-1,-1,1,1,-1
0,0.912,0.21621621621621623,0.2,0.3832340054880449,0.3333333333333333,0.7184553202735273,0.0005045382963956138,0.10588235294117647,0.44844055446952197,1,-1,-1,-1,1,-1,1
0,0.666,0.28378378378378377,0.2,0.39881594953552657,0.3333333333333333,0.5458231343984297,0.0006909782269940729,0.0923076923076923,0.3010980711131769,1,-1,-1,-1,1,1,-1
0,0.81,0.13513513513513514,0.7,0.49637795170142585,0.0,0.9442648540355266,0.0004972944549154743,0.44999999999999996,0.5259629909365559,-1,1,-1,1,-1,1,-1
1,0.558,0.2972972972972973,0.9,0.5476693345891952,0.0,0.8793672372434129,0.0005891526245010234,0.40499999999999997,0.25856306646525684,1,-1,-1,1,-1,1,-1
0,0.616,0.35135135135135137,0.6,0.5917984070743624,0.0,0.6525136940570151,0.0008578009411653741,0.24545454545454543,0.24023276572370234,1,-1,-1,1,-1,1,-1
0,0.618,0.20270270270270271,0.7,0.35847072410953784,0.0,0.6825831664560722,0.0004967223234355824,0.38181818181818183,0.35955094754188405,1,-1,-1,1,-1,1,-1
0,0.578,0.14864864864864866,0.4,0.5318277632165315,0.3333333333333333,0.48970580194605956,0.0010269244464428048,0.2482758620689655,0.4086753828523805,1,-1,1,-1,-1,-1,1
0,0.516,0.20270270270270271,0.9,0.3585865878851449,0.0,0.3436036113821739,0.0009864369724045937,0.49090909090909085,0.32278220269156827,1,-1,-1,1,-1,-1,1
1,0.65,0.4189189189189189,0.8,0.5385987195040026,0.0,0.8975938309097924,0.0005676356289321222,0.29387755102040813,0.21218170047475185,-1,1,-1,1,-1,-1,1
0,0.284,0.17567567567567569,0.7,0.0,0.3333333333333333,0.24698736748596478,0.0,0.4064516129032258,0.26203586395088196,1,1,-1,1,-1,1,-1
0,0.88,0.0945945945945946,0.5,0.6093540608459793,0.0,0.2907654790154856,0.001980416538452787,0.36,0.6362537764350453,1,-1,-1,-1,1,1,-1
0,0.292,0.14864864864864866,0.2,0.0,0.3333333333333333,0.2766325828688108,0.0,0.12413793103448276,0.29135847484112926,1,-1,1,-1,-1,-1,1
0,0.712,0.32432432432432434,0.8,0.38018153107502733,0.0,0.37839553810281723,0.0009497959762794775,0.3428571428571428,0.2843655589123867,1,1,1,-1,-1,1,-1
0,0.542,0.28378378378378377,0.8,0.0,0.3333333333333333,0.18025240416061017,0.0,0.3692307692307692,0.26327562165930746,1,-1,1,-1,-1,-1,1
0,0.684,0.12162162162162163,0.1,0.5003925298913197,0.0,0.039071014701623656,0.011983360071901074,0.06666666666666667,0.49420946626384693,-1,-1,-1,1,-1,-1,1
0,0.882,0.17567567567567569,0.1,0.519096538359459,0.0,0.4825178445822639,0.0010172590058987504,0.058064516129032254,0.49150911217230286,-1,-1,-1,-1,1,-1,1
0,0.486,0.3783783783783784,0.7,0.3935961011102157,0.0,0.727706634452281,0.000511596750107904,0.2739130434782609,0.19114508078287146,1,-1,-1,1,-1,1,-1
1,0.458,0.28378378378378377,0.5,0.4696460622717375,0.6666666666666666,0.02871866327174345,0.01523869630038539,0.23076923076923073,0.23765396235184755,-1,-1,-1,-1,1,1,-1
0,0.436,0.13513513513513514,0.1,0.5073345915068544,0.0,0.22771831515187838,0.0021044576700379857,0.06428571428571428,0.3670694864048338,-1,-1,1,-1,-1,-1,1
1,0.534,0.44594594594594594,1.0,0.6666998142552619,0.0,0.4669762610665874,0.001349953584067391,0.3529411764705882,0.17227208103785321,-1,-1,-1,-1,1,1,-1
0,0.744,0.43243243243243246,0.4,0.5264631149643267,0.0,0.6411732104680479,0.0007765861436731148,0.144,0.22799093655589125,1,1,1,-1,-1,1,-1
1,0.98,0.44594594594594594,0.1,0.3498624879926348,0.0,0.18307453121750758,0.0018042804702187352,0.03529411764705882,0.27630175937444457,-1,1,-1,-1,1,1,-1
1,0.496,0.2972972972972973,0.9,0.0,0.0,0.34202949329125143,0.0,0.40499999999999997,0.24012462235649543,1,-1,-1,1,-1,1,-1
0,0.84,0.3783783783783784,0.9,0.7599819512376519,0.0,0.07321217388024487,0.009764669021626681,0.3521739130434783,0.28269079206620257,1,1,1,-1,-1,-1,1
0,0.8,0.32432432432432434,0.8,0.6051714463031583,0.3333333333333333,0.34319401151792017,0.0016667523198825884,0.3428571428571428,0.3092900302114804,1,-1,-1,-1,1,-1,1
0,0.544,0.22972972972972974,0.8,0.0,0.3333333333333333,0.6587336290743068,0.0,0.4114285714285714,0.30725075528700907,1,1,-1,1,-1,-1,1
0,0.65,0.20270270270270271,0.3,0.0,0.3333333333333333,0.22640052213477568,0.0,0.16363636363636364,0.3710862400439439,1,-1,1,-1,-1,-1,1
0,0.792,0.24324324324324326,0.7,0.5675641851239281,0.0,0.9672150525849088,0.0005551263086425926,0.35,0.37745468277945615,1,1,-1,1,-1,-1,1
0,0.352,0.24324324324324326,0.0,0.0,0.3333333333333333,0.48862622516657,0.0,0.0,0.2320619335347432,1,-1,-1,1,-1,1,-1
0,0.686,0.13513513513513514,0.8,0.0,0.3333333333333333,0.7926626797545862,0.0,0.5142857142857142,0.4732817220543806,1,1,-1,1,-1,1,-1
0,0.276,0.28378378378378377,0.9,0.5602013949169561,0.0,0.061781996525204476,0.008519784598241412,0.4153846153846154,0.1821403671856844,-1,-1,1,-1,-1,1,-1
1,0.6,0.0945945945945946,0.3,0.3451819820549451,0.6666666666666666,0.08283662012879185,0.003922582156270184,0.21599999999999997,0.5030211480362538,1,-1,1,-1,-1,1,-1
0,0.458,0.28378378378378377,0.2,0.6056772293483781,0.3333333333333333,0.7946805643813899,0.0007209491388530389,0.0923076923076923,0.23765396235184755,1,-1,1,-1,-1,1,-1
0,0.536,0.22972972972972974,1.0,0.0,0.3333333333333333,0.9021886229385628,0.0,0.5142857142857142,0.30453172205438067,1,-1,-1,1,-1,1,-1
0,0.546,0.25675675675675674,0.4,0.5588399656609582,0.0,0.46894011933122765,0.001126821504515137,0.1945945945945946,0.2850391932718217,1,1,-1,1,-1,1,-1
0,0.8,0.2702702702702703,0.1,0.0,0.3333333333333333,0.23849097166962618,0.0,0.047368421052631574,0.3540109715376053,1,-1,-1,1,-1,1,-1
0,0.378,0.2702702702702703,0.8,0.3284501288949629,0.0,0.0651985136147183,0.004735249962896369,0.3789473684210526,0.22190531086023219,1,-1,-1,-1,1,1,-1
